Trip_ID,Source,Destination,Destination_Type,Season,Cost,Package_Price,User_Budget,User_Rating,Package_Type,Package_Category,Accomidation_type,Transport_type,Package_Title,Trip_Description,Itinerary_Plan,Highlights,Image_URL,Duration_Days
T0035,Chennai,Coorg,Nature,All Season,16700,15800,18000,4.3,Group,Nature,Standard Hotel,Car/Coach,Coorg Explorer Package,"Experience the best of Coorg on this 7 Days / 6 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 7 days.","Day 1: Arrival at Coorg, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Coorg (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",Scenic spots around Coorg; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://thesheratonholidaysinternational.com/wp-content/uploads/2024/04/Bangalore-to-Coorg.jpg,7
T0036,Hyderabad,Sundarbans,Nature,All Season,7000,6350,8000,4.2,Budget,Nature,Standard Hotel,Car/Coach,Royal Journey of Sundarbans,"Experience the best of Sundarbans on this 3 Days / 2 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 3 days.","Day 1: Arrival at Sundarbans, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Sundarbans (short trek/boat/temple visit).",Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i.natgeofe.com/n/a50f7239-ff6d-4874-9448-25d94d8d1c80/sundarbans-bangladesh_16x9.jpg?w=1200,3
T0037,Hyderabad,Sundarbans,Nature,All Season,7600,6700,8500,2.7,Family,Nature,Standard Hotel,Car/Coach,Jewel of Sundarbans - Cultural Highlights - Deluxe,"Experience the best of Sundarbans on this 4 Days / 3 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 4 days.","Day 1: Arrival at Sundarbans, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Sundarbans (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration.",Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i0.wp.com/stampedmoments.com/wp-content/uploads/2023/02/mangrove-2.jpg?fit=1024%2C601&ssl=1,4
T0038,Hyyderabad,Sundarbans,Nature,All Season,11600,10050,13500,4.5,Luxury,Nature,Standard Hotel,Car/Coach,Weekend Escape to Sundarbans - Family Special,"Experience the best of Sundarbans on this 5 Days / 4 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 5 days.","Day 1: Arrival at Sundarbans, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Sundarbans (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure.",Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://www.travelchhutichhuti.com/blog/wp-content/uploads/2020/11/Sundarban-National-Park.jpg,5
T0039,Hyderabad,Sundarbans,Nature,All Season,10100,9300,12000,4,Couple,Nature,Standard Hotel,Car/Coach,Sundarbans Heritage & Culture Trail - Budget Friendly,"Experience the best of Sundarbans on this 6 Days / 5 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 6 days.","Day 1: Arrival at Sundarbans, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Sundarbans (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://seafoodnetworkbd.com/wp-content/uploads/2024/12/Sundarbans_mangroves_forest_bangladesh.jpg,6
T0040,Hyderabad,Sundarbans,Nature,All Season,12100,11050,13700,4.2,Group,Nature,Standard Hotel,Car/Coach,Sundarbans Explorer Package,"Experience the best of Sundarbans on this 7 Days / 6 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 7 days.","Day 1: Arrival at Sundarbans, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Sundarbans (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://travelsetu.com/apps/uploads/new_destinations_photos/destination/2023/12/26/ab212195cbb3cec620d3d24edbb607e9_1000x1000.jpg,7
T0041,Pune,Bandhavgarh,Nature,All Season,7200,6400,8000,4.8,Budget,Nature,Standard Hotel,Car/Coach,Royal Journey of Bandhavgarh,"Experience the best of Bandhavgarh on this 3 Days / 2 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 3 days.","Day 1: Arrival at Bandhavgarh, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Bandhavgarh (short trek/boat/temple visit).",Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://www.bandhavgarh.net/wp-content/uploads/2023/03/bandhavgarh-national-park-gate.webp,3
T0042,Pune,Bandhavgarh,Nature,All Season,8300,7150,9200,4.8,Family,Nature,Standard Hotel,Car/Coach,Jewel of Bandhavgarh - Cultural Highlights - Deluxe,"Experience the best of Bandhavgarh on this 4 Days / 3 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 4 days.","Day 1: Arrival at Bandhavgarh, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Bandhavgarh (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration.",Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaMpb20RvosBmtO34Gd2uN8iO1MjJ9Y9u6fg&s,4
T0043,Pune,Bandhavgarh,Nature,All Season,8300,7850,9500,4.7,Luxury,Nature,Standard Hotel,Car/Coach,Weekend Escape to Bandhavgarh - Family Special,"Experience the best of Bandhavgarh on this 5 Days / 4 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 5 days.","Day 1: Arrival at Bandhavgarh, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Bandhavgarh (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure.",Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://www.pugdundeesafaris.com/assets/img/Bandhavgarh-National%20Park.jpg,5
T0044,Pune,Bandhavgarh,Nature,All Season,9800,8600,10800,4.4,Couple,Nature,Standard Hotel,Car/Coach,Bandhavgarh Heritage & Culture Trail - Budget Friendly,"Experience the best of Bandhavgarh on this 6 Days / 5 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 6 days.","Day 1: Arrival at Bandhavgarh, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Bandhavgarh (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-nBeMBQhv47k-orAlL8o2jIpS67nGBi2zqA&s,6
T0045,Pune,Bandhavgarh,Nature,All Season,12600,10850,14000,4.7,Group,Nature,Standard Hotel,Car/Coach,Bandhavgarh Explorer Package,"Experience the best of Bandhavgarh on this 7 Days / 6 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 7 days.","Day 1: Arrival at Bandhavgarh, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Bandhavgarh (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration. | Day 5: Wrap-up sightseeing and prepare for departure. | Day 6+: Additional relaxed exploration, optional excursions and departure formalities.",Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://cf.bstatic.com/xdata/images/hotel/max500/324477659.jpg?k=4f6961047eaab060b7b59037c3e580f9eeb9f30e436d3d08e93cfb862e343376&o=&hp=1,7
T0046,Delhi,Periyar,Nature,All Season,6400,5450,8000,4.4,Budget,Nature,Standard Hotel,Car/Coach,Royal Journey of Periyar,"Experience the best of Periyar on this 3 Days / 2 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 3 days.","Day 1: Arrival at Periyar, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Periyar (short trek/boat/temple visit).",Scenic spots around Periyar; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://kaziranganationalparkassam.in/wp-content/uploads/2021/07/kerala-periyar-national-park-season.jpg,3
T0047,Delhi,Periyar,Nature,All Season,9200,8650,11000,4,Family,Nature,Standard Hotel,Car/Coach,Jewel of Periyar - Cultural Highlights - Deluxe,"Experience the best of Periyar on this 4 Days / 3 Nights nature getaway. The package includes curated sightseeing, comfortable stays and local experiences tailored to the destination. Perfect for travellers seeking a balanced mix of activities and leisure across the 4 days.","Day 1: Arrival at Periyar, check-in and local orientation. | Day 2: Main sightseeing covering iconic attractions and cultural spots. | Day 3: Excursion or activity day tailored to Periyar (short trek/boat/temple visit). | Day 4: Leisure day with optional local experiences and markets exploration.",Scenic spots around Periyar; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i0.wp.com/stampedmoments.com/wp-content/uploads/2024/10/periyar-lake-thekkady-2-1.jpg?fit=827%2C465&ssl=1,4
